elliptical,depth
0.7716388084869874,0.6211444197989086
0.5132870524188106,0.1591612747943685
0.6821000094304688,0.46407743045069055
0.648137898326612,0.3904933154001465
0.5020589944176876,0.19717291005628382
0.7251708233269899,0.5564299266266447
0.6364100901183771,0.29469312854121804
0.47153574198347475,0.09573589216980019
0.46572369175219136,0.18488692853566457
0.21684476877883638,0.48569189225102777
0.6287238344942131,0.3910920600053458
0.5608653777788968,0.26730422540057686
0.5416888097385559,0.128965250288354
0.6501603838854051,0.3910238302983155
0.6500100482489887,0.35250213272262726
0.680694854803427,0.38637683956332713
0.2534473963428055,0.26198492681416374
0.7383045147874074,0.5255088648511925
0.5950110217525283,0.29760439395761157
0.5644446861639544,0.2618543436636729
0.49233993243596463,0.21545439799348545
0.641562587647026,0.3973414464307331
0.6557962831709674,0.40029180903828554
0.551884168787634,0.1784326784999681
0.36757534111849316,0.21657110534519777
0.5141239551349192,0.07153994037423425
0.5738700258740114,0.26989463569284816
0.6492498215882415,0.42349584234622445
0.6777780129306735,0.4865016309064717
0.5608905342036808,0.28599222955685866
0.6541094824616986,0.45361478754567086
0.6472181229394569,0.35708714698340016
0.5365406062963742,0.21151525222917095
0.6463072395866842,0.37968873302012707
0.5737929833180345,0.27682080064657955
0.465834704883873,0.07267625655470689
0.5090529212486983,0.0784863195359808
0.7432262983630284,0.5162178610590634
0.5914667585438972,0.2936798047385278
0.5064820260352244,0.1537200183128593
0.6690892060437156,0.41261890140233554
0.6150673159023581,0.2664526676353659
0.48041041239245635,0.07506680257478542
0.6792696594665537,0.4222364173344126
0.5551860218350456,0.2641344818328845
0.7930260664509742,0.6468400078049653
0.716391849267545,0.35963302361050864
0.3988722226279997,0.0405881140028771
0.35811584784313794,0.19531587579928858
0.6885571634793137,0.5270747204769491
0.7056945004111415,0.4951291855363079
0.6997664258894961,0.4589628708165986
0.2480847440693543,0.6098273127616615
0.3960603170559416,0.11185652043707855
0.7127715579446408,0.5090774506196519
0.647328287649155,0.41601545889955166
0.6074451462856267,0.27990808819497565
0.4953878784896022,0.06843640559737874
0.36579065800251426,0.14998434527091278
0.5975953387148729,0.2759713619736186
0.5236368704308669,0.22193104859801435
0.4279941546728127,0.09200165934808514
0.14221919525924204,0.6105582691824175
0.582549461277639,0.24131648973495973
0.622144440711367,0.3437141451506742
0.5414367572961934,0.20146183666001372
0.6101196188678898,0.35246357285219704
0.639282708691041,0.39406412793320206
0.7266774672503403,0.5961664841426945
0.5288905015120302,0.18807701493086
0.6794004915689928,0.44175779297590884
0.5158209453381315,0.23004953601641992
0.6048630567355054,0.27161247182211207
0.22468056695628974,0.3811833435903236
0.6575206664538775,0.48136099981438235
0.5585479655820914,0.2530403690571426
0.7184584345521882,0.5424229745397608
0.5010950505201299,0.10690739491547395
0.5796670915940162,0.24631958029292328
0.5754908496069753,0.24696224707522302
0.7413030061235174,0.5357841848010954
0.13559848675132896,0.6195155323571329
0.35223300008170716,0.170477788873878
0.47596829112313294,0.1197097565492968
0.6408112528721628,0.4140630404096803
0.29964703313372626,0.23947327449891317
0.673494333868513,0.43041525430612176
0.5483123443461374,0.16161062164661763
0.6385914826569128,0.3157233058895218
0.5497317261226404,0.2462417485734328
0.37890765307334767,0.19719467751936984
0.5117985929357413,0.09775578911694068
0.6191874090519817,0.3600046941865347
0.5670535135059406,0.2738849503908034
0.2847720855056292,0.3168946842905837
0.5215496794783139,0.12828501892120048
0.6855375499598356,0.4025446674767609
0.7193146655882504,0.5631536442489776
0.5485283927682879,0.21114705619788135
0.5441594081665551,0.1545468508997909
